Time,HeadX,HeadY,HeadZ,HeadTrackingState,NeckX,NeckY,NeckZ,NeckTrackingState,SpineShoulderX,SpineShoulderY,SpineShoulderZ,SpineShoulderTrackingState,SpineMidX,SpineMidY,SpineMidZ,SpineMidTrackingState,SpineBaseX,SpineBaseY,SpineBaseZ,SpineBaseTrackingState,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderLeftTrackingState,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ShoulderRightTrackingState,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowLeftTrackingState,ElbowRightX,ElbowRightY,ElbowRightZ,ElbowRightTrackingState,WristLeftX,WristLeftY,WristLeftZ,WristLeftTrackingState,WristRightX,WristRightY,WristRightZ,WristRightTrackingState,HandLeftX,HandLeftY,HandLeftZ,HandLeftTrackingState,HandRightX,HandRightY,HandRightZ,HandRightTrackingState,HandTipLeftX,HandTipLeftY,HandTipLeftZ,HandTipLeftTrackingState,HandTipRightX,HandTipRightY,HandTipRightZ,HandTipRightTrackingState,ThumbLeftX,ThumbLeftY,ThumbLeftZ,ThumbLeftTrackingState,ThumbRightX,ThumbRightY,ThumbRightZ,ThumbRightTrackingState,HipLeftX,HipLeftY,HipLeftZ,HipLeftTrackingState,HipRightX,HipRightY,HipRightZ,HipRightTrackingState,KneeLeftX,KneeLeftY,KneeLeftZ,KneeLeftTrackingState,KneeRightX,KneeRightY,KneeRightZ,KneeRightTrackingState,AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleLeftTrackingState,AnkleRightX,AnkleRightY,AnkleRightZ,AnkleRightTrackingState,FootLeftX,FootLeftY,FootLeftZ,FootLeftTrackingState,FootRightX,FootRightY,FootRightZ,FootRightTrackingState
00:00:57.671,0.1785203,0.6062592,1.663068,Tracked,0.1706367,0.4685866,1.754676,Tracked,0.1763027,0.413466,1.791575,Tracked,0.1925943,0.2435432,1.89481,Tracked,0.2141516,0.01147214,2.024516,Tracked,0.01854572,0.3789333,1.800323,Tracked,0.335643,0.3689471,1.786991,Tracked,-0.04372935,0.2063693,2.024317,Tracked,0.3954349,0.1667751,1.918395,Tracked,-0.164507,0.3071835,2.16757,Inferred,0.35464,-0.1005045,1.777511,Tracked,-0.1259707,0.3191586,2.201704,Inferred,0.3680201,-0.1448427,1.787862,Tracked,-0.1363334,0.3234891,2.23165,Inferred,0.392924,-0.224043,1.858647,Tracked,-0.1248436,0.3163029,2.182003,Inferred,0.3004218,-0.1755951,1.712574,Tracked,0.1454863,0.008925542,1.995546,Tracked,0.2762422,0.01337139,1.991842,Tracked,0.003966565,-0.2445879,1.759945,Tracked,0.2559864,-0.2231873,1.699064,Tracked,0.1220998,-0.5896501,1.968841,Tracked,0.2096664,-0.5900522,1.915264,Tracked,0.1220233,-0.6801376,1.901276,Tracked,0.1929232,-0.6829001,1.858214,Tracked
00:00:57.801,0.1777149,0.6054478,1.660645,Tracked,0.1708153,0.4672357,1.750978,Tracked,0.1763778,0.4122298,1.788338,Tracked,0.1924519,0.2425185,1.892762,Tracked,0.2137451,0.01058115,2.023494,Tracked,0.01845128,0.3786412,1.79991,Tracked,0.3349116,0.36713,1.78334,Tracked,-0.03832987,0.1747047,2.000553,Tracked,0.4251739,0.2125755,1.917274,Tracked,-0.1403272,0.2968506,2.142017,Tracked,0.3634022,-0.05876926,1.793008,Tracked,-0.1743585,0.3378238,2.192532,Inferred,0.3785512,-0.1150279,1.803937,Tracked,-0.1762532,0.3394602,2.186002,Inferred,0.4105739,-0.2084957,1.839426,Tracked,-0.1777924,0.3411497,2.176142,Inferred,0.306574,-0.133374,1.733933,Tracked,0.1450171,0.008151417,1.994784,Tracked,0.2759609,0.01239562,1.990577,Tracked,0.007656814,-0.252207,1.76486,Tracked,0.2561795,-0.2246992,1.698196,Tracked,0.1235517,-0.5973009,1.966085,Tracked,0.2107136,-0.589129,1.91573,Tracked,0.04514387,-0.660129,1.955868,Tracked,0.1939714,-0.6825652,1.860747,Tracked
00:00:57.948,0.1771452,0.6026648,1.65658,Tracked,0.168881,0.461325,1.74424,Tracked,0.1743512,0.4069161,1.78215,Tracked,0.1898123,0.2386863,1.887999,Tracked,0.2091009,0.007941474,2.019975,Tracked,0.0203913,0.3752753,1.793477,Tracked,0.3345743,0.3635854,1.776752,Tracked,-0.008880731,0.1604421,1.9382,Tracked,0.3592437,0.154316,1.84683,Tracked,-0.1091636,0.2586428,2.097207,Tracked,0.3537134,-0.1125577,1.770537,Tracked,-0.1057731,0.2726413,2.094294,Inferred,0.3685712,-0.1626117,1.787778,Tracked,-0.1253671,0.3176292,2.191153,Tracked,0.406207,-0.2366148,1.863415,Tracked,-0.1108613,0.2914734,2.083724,Inferred,0.2981524,-0.2036008,1.715884,Tracked,0.1405385,0.006006327,1.990985,Tracked,0.271235,0.009423663,1.987421,Tracked,0.007535405,-0.2564544,1.760954,Tracked,0.2572041,-0.2250011,1.692444,Tracked,0.1225626,-0.5980971,1.968948,Tracked,0.212383,-0.5888719,1.911159,Tracked,0.05285173,-0.6711767,1.945123,Tracked,0.1941632,-0.6828886,1.859521,Tracked
00:00:58.049,0.1769465,0.5996044,1.652372,Tracked,0.1678744,0.4582603,1.741182,Tracked,0.1732583,0.403987,1.779134,Tracked,0.1882229,0.2361951,1.88511,Tracked,0.2061182,0.006308221,2.017483,Tracked,0.0209611,0.3735372,1.789524,Tracked,0.3337289,0.3614881,1.77308,Tracked,-0.02451776,0.1415669,1.964045,Tracked,0.3593421,0.1542601,1.846421,Tracked,-0.1153705,0.2693852,2.108052,Tracked,0.3547715,-0.117879,1.768163,Tracked,-0.1109975,0.2904454,2.102516,Inferred,0.373851,-0.1613447,1.787711,Tracked,-0.1253099,0.3174842,2.190153,Tracked,0.4032348,-0.2305577,1.860164,Tracked,-0.1246717,0.3158675,2.179,Tracked,0.3042729,-0.1972068,1.718644,Tracked,0.1370767,0.00463091,1.988184,Tracked,0.2687869,0.00769856,1.985246,Tracked,0.007600245,-0.2598212,1.758518,Tracked,0.2569261,-0.2255009,1.68915,Tracked,0.1222426,-0.5953828,1.96935,Tracked,0.2129583,-0.5894324,1.910074,Tracked,0.05326195,-0.6690779,1.945916,Tracked,0.1941777,-0.6832411,1.85792,Tracked
00:00:58.069,0.1768835,0.5988688,1.651581,Tracked,0.1677343,0.4579279,1.740682,Tracked,0.1729378,0.4036159,1.778542,Tracked,0.1872051,0.2357218,1.884234,Tracked,0.2041351,0.005824347,2.016451,Tracked,0.02121435,0.373312,1.78848,Tracked,0.3335614,0.3609326,1.771998,Tracked,0.01066828,0.1668712,1.864316,Tracked,0.3593476,0.1542609,1.846413,Tracked,-0.103117,0.2521221,2.087442,Tracked,0.3547484,-0.1175924,1.768355,Tracked,-0.1076216,0.2759215,2.093651,Inferred,0.3737154,-0.1614463,1.788113,Tracked,-0.1155423,0.3015913,2.120158,Tracked,0.3985551,-0.2292248,1.857957,Tracked,-0.1170024,0.2492939,2.0685,Tracked,0.301442,-0.1995236,1.716477,Tracked,0.1350008,0.00445071,1.987006,Tracked,0.2669507,0.006956266,1.984357,Tracked,0.00812287,-0.2616691,1.75794,Tracked,0.2574453,-0.2267566,1.688656,Tracked,0.1228564,-0.5932608,1.969324,Tracked,0.2130477,-0.5901532,1.914641,Tracked,0.05548527,-0.6682978,1.945574,Tracked,0.1952444,-0.6833494,1.859366,Tracked
00:00:58.211,0.1761179,0.5954516,1.647407,Tracked,0.1670809,0.4551689,1.738358,Tracked,0.1718441,0.400953,1.776157,Tracked,0.1850405,0.2334312,1.881799,Tracked,0.2011809,0.00418753,2.014228,Tracked,0.0211324,0.3714092,1.785127,Tracked,0.333229,0.3588336,1.769794,Tracked,-0.008564788,0.1521044,1.913304,Tracked,0.3577784,0.1421748,1.852248,Tracked,-0.1029731,0.252154,2.087334,Tracked,0.3494974,-0.1012957,1.77337,Tracked,-0.1032643,0.2674674,2.088875,Inferred,0.3699713,-0.1572,1.787429,Tracked,-0.1094328,0.303541,2.113657,Tracked,0.4018236,-0.2326743,1.859063,Tracked,-0.1160555,0.2466643,2.064125,Tracked,0.299724,-0.1925683,1.714785,Tracked,0.1321888,0.00330249,1.984694,Tracked,0.26385,0.004714005,1.982047,Tracked,0.0105734,-0.2661907,1.757028,Tracked,0.2591515,-0.2297942,1.687034,Tracked,0.1186315,-0.5866082,1.968387,Tracked,0.2121143,-0.5911428,1.913436,Tracked,0.05797549,-0.6660244,1.950383,Tracked,0.1938596,-0.6839164,1.856912,Tracked
00:00:58.234,0.1759505,0.5949504,1.646884,Tracked,0.167101,0.4544725,1.738034,Tracked,0.1717949,0.4002289,1.775754,Tracked,0.1848055,0.23263,1.881157,Tracked,0.2007602,0.003306589,2.013282,Tracked,0.02113765,0.3713227,1.784851,Tracked,0.3332427,0.3585448,1.769663,Tracked,-0.007189276,0.173246,1.873946,Tracked,0.3587092,0.145555,1.851046,Tracked,-0.1029343,0.2521577,2.087296,Tracked,0.3493842,-0.102608,1.772893,Tracked,-0.1055877,0.2713474,2.091857,Inferred,0.3658678,-0.156766,1.786654,Tracked,-0.1096154,0.3040429,2.117157,Tracked,0.4011663,-0.2329271,1.865256,Tracked,-0.1161916,0.2551342,2.066844,Tracked,0.2920204,-0.1863194,1.713536,Tracked,0.1318785,0.002806603,1.984062,Tracked,0.2633675,0.00346267,1.980812,Tracked,0.0101845,-0.2669815,1.756876,Tracked,0.2584673,-0.2314364,1.686167,Tracked,0.119622,-0.5914158,1.970212,Tracked,0.2125885,-0.5915362,1.912572,Tracked,0.04761532,-0.6618729,1.953233,Tracked,0.1958863,-0.6853846,1.859418,Tracked
00:00:58.402,0.1752215,0.5928957,1.644212,Tracked,0.1666026,0.4535413,1.737413,Tracked,0.1711271,0.3993285,1.77507,Tracked,0.1836831,0.2318255,1.880313,Tracked,0.1991117,0.002592379,2.01234,Tracked,0.02102159,0.3707629,1.784372,Tracked,0.333173,0.357813,1.768784,Tracked,0.006609504,0.1648328,1.860793,Tracked,0.3594078,0.1498256,1.849273,Tracked,-0.1035746,0.2527126,2.087353,Tracked,0.3507215,-0.1131956,1.769612,Tracked,-0.1100547,0.2777621,2.096739,Inferred,0.367297,-0.161135,1.78589,Tracked,-0.1255959,0.3182089,2.195152,Tracked,0.4009427,-0.233879,1.862648,Tracked,-0.115709,0.2467243,2.0705,Tracked,0.2958756,-0.19083,1.713946,Tracked,0.130384,0.002368729,1.983383,Tracked,0.2616384,0.002562588,1.979679,Tracked,0.01167905,-0.2701891,1.758309,Tracked,0.2586719,-0.2326797,1.685409,Tracked,0.1207074,-0.5918314,1.977467,Tracked,0.2117264,-0.5922357,1.913852,Tracked,0.03063294,-0.6420147,1.957295,Tracked,0.1954325,-0.6855968,1.858571,Tracked
00:00:58.477,0.174993,0.5926237,1.643768,Tracked,0.1666385,0.45321,1.737264,Tracked,0.1712145,0.3989978,1.774926,Tracked,0.1842741,0.2315115,1.880328,Tracked,0.2015136,0.002603246,2.013149,Tracked,0.02005591,0.3712195,1.786268,Tracked,0.3333298,0.3576413,1.769139,Tracked,-0.004588875,0.1619129,1.904011,Tracked,0.3590851,0.150123,1.849038,Tracked,-0.1039645,0.2530836,2.087538,Tracked,0.350456,-0.1121657,1.769784,Tracked,-0.1068612,0.2646499,2.093083,Inferred,0.3674011,-0.1596947,1.786574,Tracked,-0.1041408,0.3077938,2.123156,Tracked,0.397873,-0.2336866,1.863081,Tracked,-0.0794192,0.2322132,2.08025,Tracked,0.3014498,-0.2098109,1.720636,Tracked,0.1330491,0.001978107,1.984413,Tracked,0.2638372,0.003007353,1.980373,Tracked,0.0105357,-0.2689338,1.759415,Tracked,0.2584353,-0.2323978,1.686295,Tracked,0.1205386,-0.5951883,1.973981,Tracked,0.2131333,-0.592246,1.910939,Tracked,0.05537854,-0.6718751,1.940357,Tracked,0.1934484,-0.6863526,1.861004,Tracked
00:00:58.648,0.1745557,0.592384,1.643408,Tracked,0.1662432,0.4530025,1.73765,Tracked,0.1710509,0.3988779,1.775315,Tracked,0.1851397,0.2317607,1.881263,Tracked,0.2046621,0.003316081,2.014786,Tracked,0.01868491,0.3721899,1.788957,Tracked,0.3303084,0.3625607,1.776145,Tracked,0.001337137,0.1659631,1.864218,Tracked,0.3584963,0.1512052,1.848479,Tracked,-0.1046718,0.253328,2.087629,Tracked,0.3513507,-0.1155458,1.769378,Tracked,-0.1082934,0.2751364,2.093741,Inferred,0.3677124,-0.1626948,1.786982,Tracked,-0.1095036,0.3037596,2.115156,Tracked,0.3995002,-0.2341591,1.862485,Tracked,-0.09395479,0.282974,2.0762,Tracked,0.2979238,-0.1926439,1.71626,Tracked,0.1358185,0.00185222,1.986233,Tracked,0.2674328,0.004685625,1.981876,Tracked,0.005137379,-0.2652728,1.76136,Tracked,0.2578013,-0.2341535,1.690969,Tracked,0.1156025,-0.5967559,1.975522,Tracked,0.2150306,-0.5919945,1.912566,Tracked,0.04444197,-0.668703,1.947056,Tracked,0.1892033,-0.6840308,1.858676,Tracked
00:00:58.748,0.1742817,0.592626,1.643682,Tracked,0.1661603,0.4531592,1.7385,Tracked,0.1712602,0.3991337,1.77636,Tracked,0.1865957,0.2324926,1.883199,Tracked,0.2084009,0.005125932,2.018338,Tracked,0.01834107,0.372778,1.790077,Tracked,0.3310677,0.3616052,1.775593,Tracked,-0.01226286,0.1578575,1.923059,Tracked,0.3567419,0.1528095,1.846331,Tracked,-0.1051665,0.2526907,2.088084,Inferred,0.3514857,-0.1207529,1.767832,Tracked,-0.1011026,0.2655751,2.091263,Inferred,0.3669483,-0.1647681,1.785647,Tracked,-0.1254242,0.3177738,2.192151,Tracked,0.3990569,-0.2352404,1.862368,Tracked,-0.1112685,0.2830795,2.073937,Tracked,0.3132955,-0.2128475,1.735429,Tracked,0.1391241,0.002986427,1.989452,Tracked,0.2714687,0.00717357,1.985785,Tracked,0.006307814,-0.2620663,1.763254,Tracked,0.2563068,-0.2318616,1.695294,Tracked,0.115098,-0.5955695,1.983849,Tracked,0.2149981,-0.5972624,1.912547,Tracked,0.04269613,-0.665349,1.941811,Tracked,0.1881644,-0.6887513,1.857745,Tracked
00:00:58.832,0.1740576,0.5929239,1.643994,Tracked,0.1662309,0.4534951,1.738942,Tracked,0.1714617,0.3995468,1.776954,Tracked,0.1872128,0.233135,1.884212,Tracked,0.2091959,0.005957158,2.019811,Tracked,0.01806271,0.3732108,1.790756,Tracked,0.3311952,0.3613323,1.775477,Tracked,-0.01992003,0.141199,1.961166,Tracked,0.3567955,0.1530179,1.848243,Tracked,-0.1153263,0.2664793,2.104549,Tracked,0.3510863,-0.1182397,1.769205,Tracked,-0.1095455,0.283329,2.095138,Inferred,0.3671331,-0.1629566,1.786217,Tracked,-0.1094818,0.3036857,2.114655,Tracked,0.3962759,-0.2309004,1.860743,Tracked,-0.1162668,0.2749234,2.0709,Tracked,0.3099138,-0.213083,1.732317,Tracked,0.1398311,0.003688408,1.991101,Tracked,0.2723233,0.008090331,1.987097,Tracked,0.00800167,-0.2610554,1.763862,Tracked,0.2565336,-0.2311458,1.696823,Tracked,0.1051321,-0.5788152,1.984594,Tracked,0.2166428,-0.6057233,1.912704,Tracked,0.06201644,-0.6668789,1.938732,Tracked,0.1873473,-0.6956136,1.854825,Tracked
00:00:58.952,0.1735983,0.5942031,1.645359,Tracked,0.1663868,0.4556052,1.740476,Tracked,0.1715725,0.4013476,1.778352,Tracked,0.1869804,0.2343374,1.885143,Tracked,0.2058458,0.00621517,2.019229,Tracked,0.0176136,0.3741923,1.792321,Tracked,0.3316633,0.3610354,1.775648,Tracked,-0.003363228,0.1711175,1.873529,Tracked,0.3564285,0.1529974,1.850397,Tracked,-0.1049058,0.2538653,2.087914,Tracked,0.3511119,-0.1148657,1.770989,Tracked,-0.104398,0.2680382,2.094102,Inferred,0.3669767,-0.1631052,1.786825,Tracked,-0.1094273,0.3035434,2.113655,Tracked,0.4010835,-0.235027,1.862841,Tracked,-0.07483689,0.2026508,2.109667,Tracked,0.2987204,-0.1963264,1.718528,Tracked,0.1364198,0.004397117,1.990137,Tracked,0.2689696,0.007883082,1.986837,Tracked,0.01167943,-0.2675762,1.768207,Tracked,0.2610922,-0.2342451,1.698938,Tracked,0.09913217,-0.5852308,1.989533,Tracked,0.2303189,-0.6121244,1.922919,Tracked,0.06457929,-0.6711324,1.924383,Tracked,0.1980432,-0.6930453,1.845517,Tracked
00:00:59.103,0.1729888,0.595986,1.647781,Tracked,0.1660849,0.4565947,1.742645,Tracked,0.1714076,0.4023833,1.780428,Tracked,0.1870355,0.2355366,1.887002,Tracked,0.2071222,0.007781656,2.021223,Tracked,0.01733901,0.3751173,1.79344,Tracked,0.3322471,0.3614082,1.776834,Tracked,0.005900925,0.1668589,1.865116,Tracked,0.3586603,0.1539189,1.857777,Tracked,-0.1049234,0.2552322,2.087487,Tracked,0.3511171,-0.1120017,1.77266,Tracked,-0.1020425,0.266687,2.101926,Inferred,0.3693736,-0.1617184,1.786361,Tracked,-0.1093237,0.3032561,2.111655,Tracked,0.4053726,-0.2362069,1.860208,Tracked,-0.07482037,0.2054729,2.10925,Tracked,0.3041514,-0.1988535,1.7181,Tracked,0.1388345,0.006740437,1.993239,Tracked,0.2691882,0.008579448,1.98784,Tracked,0.04638099,-0.2052764,1.695235,Tracked,0.2693549,-0.2243674,1.691897,Tracked,0.09472726,-0.5871302,1.989083,Tracked,0.2913907,-0.6116955,1.957442,Tracked,0.06436413,-0.66605,1.907035,Tracked,0.2479749,-0.6668746,1.85366,Tracked
00:00:59.282,0.1719055,0.5977102,1.64997,Tracked,0.1650722,0.4579459,1.744245,Tracked,0.1707142,0.4035983,1.781873,Tracked,0.1871115,0.2363181,1.888004,Tracked,0.2082678,0.007685706,2.021541,Tracked,0.01693796,0.3754221,1.794113,Tracked,0.3291473,0.366023,1.780624,Tracked,-0.02306299,0.1571883,1.951487,Tracked,0.356901,0.1574603,1.853984,Tracked,-0.1158818,0.2694622,2.105895,Tracked,0.352563,-0.1072764,1.774943,Tracked,-0.1096824,0.2898679,2.098721,Inferred,0.3698637,-0.161649,1.787863,Tracked,-0.1095117,0.3037553,2.115155,Tracked,0.4080369,-0.2358298,1.861289,Tracked,-0.1164805,0.2827619,2.0748,Tracked,0.3039093,-0.1988214,1.71753,Tracked,0.1398759,0.005335685,1.992482,Tracked,0.2703392,0.009392766,1.988816,Tracked,0.1300523,-0.3021327,1.785426,Inferred,0.2714722,-0.221485,1.691142,Tracked,0.09326018,-0.6271013,2.000456,Tracked,0.274842,-0.5970016,1.941163,Tracked,0.07109104,-0.6188227,1.867469,Tracked,0.3485029,-0.6606711,1.907161,Tracked
00:00:59.377,0.1704459,0.5986086,1.651143,Tracked,0.1641856,0.4588403,1.745128,Tracked,0.1700922,0.4042764,1.782506,Tracked,0.1870335,0.2364091,1.888025,Tracked,0.2085952,0.007349683,2.020974,Tracked,0.01651821,0.3757244,1.794538,Tracked,0.3281226,0.3681323,1.782064,Tracked,-0.02171816,0.151145,1.951411,Tracked,0.3565316,0.1593476,1.85293,Tracked,-0.1147611,0.2686262,2.102013,Tracked,0.352155,-0.1047624,1.775723,Tracked,-0.1076817,0.2861194,2.097809,Inferred,0.3699102,-0.1587241,1.78869,Tracked,-0.1095852,0.3039727,2.116654,Tracked,0.40411,-0.2355613,1.864608,Tracked,-0.08759588,0.2780259,2.073,Tracked,0.3039271,-0.1978258,1.71803,Tracked,0.1401811,0.004913123,1.992193,Tracked,0.270694,0.009265698,1.987971,Tracked,0.1153142,-0.3094803,1.799015,Tracked,0.2710069,-0.2218473,1.690478,Tracked,0.1030939,-0.6433293,2.003468,Tracked,0.2757801,-0.6021125,1.935576,Tracked,0.09852789,-0.6119643,1.870871,Tracked,0.2484986,-0.6730303,1.840696,Tracked
00:00:59.487,0.1689592,0.5991307,1.651472,Tracked,0.1633914,0.4593358,1.745341,Tracked,0.1695014,0.4046792,1.782691,Tracked,0.186955,0.2365117,1.888054,Tracked,0.2090841,0.007229987,2.020905,Tracked,0.01615267,0.3756904,1.794798,Tracked,0.3276853,0.3683825,1.781715,Tracked,-0.03407242,0.170736,1.995915,Tracked,0.3537618,0.1593288,1.850725,Tracked,-0.1383884,0.2977849,2.131644,Inferred,0.3506591,-0.1048964,1.775641,Tracked,-0.1731853,0.340385,2.180245,Inferred,0.3684305,-0.1594943,1.787465,Tracked,-0.1894239,0.3733879,2.272949,Inferred,0.4096534,-0.2356362,1.861787,Tracked,-0.1710477,0.3473406,2.164652,Inferred,0.3032172,-0.1977258,1.718821,Tracked,0.1405474,0.004588188,1.99226,Tracked,0.2713937,0.009451441,1.98781,Tracked,0.01205967,-0.2739571,1.782486,Tracked,0.2713539,-0.22145,1.690153,Tracked,0.1044918,-0.5991511,1.973356,Tracked,0.2678408,-0.6154723,1.931768,Tracked,0.06732371,-0.6681399,1.881349,Tracked,0.2738516,-0.6654413,1.815432,Tracked
00:00:59.514,0.1684228,0.5992339,1.65161,Tracked,0.1633228,0.4593844,1.745388,Tracked,0.1694452,0.4047277,1.782753,Tracked,0.1869514,0.2365281,1.888113,Tracked,0.2091996,0.00716194,2.020999,Tracked,0.01603062,0.3757349,1.794921,Tracked,0.3275965,0.368406,1.781851,Tracked,-0.01912384,0.1509141,1.947966,Tracked,0.3543284,0.1596474,1.850613,Tracked,-0.1133162,0.2671961,2.098709,Tracked,0.3512997,-0.1049623,1.775835,Tracked,-0.1083649,0.2795189,2.097887,Inferred,0.370154,-0.1597908,1.789347,Tracked,-0.125939,0.3190782,2.201149,Tracked,0.4076322,-0.2357297,1.863744,Tracked,-0.1101321,0.2922812,2.087091,Inferred,0.3035258,-0.1981674,1.719067,Tracked,0.1407716,0.004533254,1.992425,Tracked,0.2714327,0.009388555,1.987873,Tracked,0.01220654,-0.2739859,1.782661,Tracked,0.2716712,-0.2217295,1.690399,Tracked,0.1043268,-0.59693,1.972216,Tracked,0.2669163,-0.6131117,1.926364,Tracked,0.075891,-0.6714579,1.88296,Tracked,0.2729685,-0.674997,1.819323,Tracked
00:00:59.970,0.1639257,0.5998712,1.6524,Tracked,0.1604315,0.4603663,1.744869,Tracked,0.1668978,0.4054926,1.782323,Tracked,0.1849338,0.2364178,1.887354,Tracked,0.2077892,0.005127803,2.019128,Tracked,0.01461487,0.3757908,1.79536,Tracked,0.3267634,0.3686756,1.782568,Tracked,-0.01986124,0.1474211,1.940155,Tracked,0.3574636,0.1609948,1.849327,Tracked,-0.1119812,0.2606472,2.094203,Inferred,0.3530891,-0.1051343,1.776053,Tracked,-0.1065836,0.2736082,2.090156,Inferred,0.3712726,-0.1605441,1.790163,Tracked,-0.1094544,0.3036143,2.114154,Tracked,0.4082967,-0.2360979,1.863029,Tracked,-0.1159706,0.26483,2.067859,Tracked,0.3037929,-0.1982989,1.719195,Tracked,0.1397777,0.002591,1.990858,Tracked,0.2695747,0.007001013,1.985564,Tracked,0.05963241,-0.2376481,1.713211,Tracked,0.2593023,-0.2474713,1.709882,Tracked,0.11031,-0.6486251,1.851328,Tracked,0.2649499,-0.6602724,1.857322,Tracked,0.09708317,-0.7346252,1.778582,Tracked,0.2485667,-0.7359504,1.767456,Tracked
00:01:00.133,0.1632584,0.6000906,1.652631,Tracked,0.1603075,0.4609586,1.744962,Tracked,0.1667215,0.4059712,1.782389,Tracked,0.1848185,0.2365303,1.887313,Tracked,0.2078077,0.004879486,2.018932,Tracked,0.01422169,0.3759573,1.795554,Tracked,0.3267383,0.3686251,1.782288,Tracked,0.03138617,0.1422006,1.881934,Tracked,0.3581979,0.16107,1.849046,Tracked,-0.1090163,0.2531882,2.086255,Tracked,0.4218934,-0.1016123,1.821927,Tracked,-0.110591,0.2810521,2.09397,Inferred,0.4022083,-0.179346,1.817105,Tracked,-0.1093999,0.303472,2.113153,Tracked,0.4408611,-0.2548738,1.880345,Tracked,-0.09988055,0.2888417,2.081513,Tracked,0.340795,-0.188674,1.741071,Tracked,0.1395813,0.002133844,1.990474,Tracked,0.2696936,0.006968537,1.985568,Tracked,0.06198639,-0.2372492,1.711335,Tracked,0.2565317,-0.2478105,1.710374,Tracked,0.1186117,-0.6643947,1.821171,Tracked,0.267627,-0.6572346,1.839996,Tracked,0.1156069,-0.749907,1.746848,Tracked,0.248974,-0.7434916,1.769226,Tracked
00:01:00.169,0.16314,0.6001771,1.652694,Tracked,0.1604392,0.4611066,1.745056,Tracked,0.16681,0.4060863,1.782467,Tracked,0.1848429,0.2365609,1.887348,Tracked,0.2078135,0.004863193,2.018955,Tracked,0.01421246,0.3759589,1.795559,Tracked,0.3268543,0.3684327,1.781993,Tracked,-0.01768199,0.1468029,1.938691,Tracked,0.358306,0.1610179,1.849095,Tracked,-0.1131896,0.2569613,2.092914,Inferred,0.4219122,-0.1015614,1.821934,Tracked,-0.1056609,0.2712501,2.091207,Inferred,0.4020969,-0.1792104,1.81731,Tracked,-0.1093209,0.3032573,2.111654,Tracked,0.4400231,-0.2551398,1.880935,Tracked,-0.08232059,0.272869,2.068,Tracked,0.3417768,-0.1886595,1.74228,Tracked,0.1395723,0.002124451,1.990499,Tracked,0.269721,0.006954485,1.985608,Tracked,0.06278963,-0.2373592,1.711217,Tracked,0.2570001,-0.2474779,1.710048,Tracked,0.1187852,-0.6645566,1.821026,Tracked,0.2678503,-0.6574723,1.83954,Tracked,0.1168194,-0.7505497,1.747708,Tracked,0.2546224,-0.7432199,1.766208,Tracked
00:01:00.262,0.1629946,0.6002632,1.652713,Tracked,0.1603538,0.4613277,1.74515,Tracked,0.1667346,0.4062598,1.782535,Tracked,0.1848318,0.2365944,1.887349,Tracked,0.2078921,0.004796803,2.018898,Tracked,0.01416129,0.3759962,1.795582,Tracked,0.3267104,0.3685767,1.78216,Tracked,-0.01517611,0.1658055,1.913274,Tracked,0.3583601,0.1610904,1.849007,Tracked,-0.1095532,0.2548345,2.08665,Tracked,0.4218049,-0.1015265,1.821699,Tracked,-0.1044641,0.2685394,2.090762,Inferred,0.402022,-0.1792253,1.816733,Tracked,-0.1095034,0.3037592,2.115154,Tracked,0.4408694,-0.2552466,1.880986,Tracked,-0.08362363,0.2735725,2.067667,Tracked,0.3423189,-0.1851329,1.741183,Tracked,0.1395936,0.002041801,1.990425,Tracked,0.2698773,0.006942703,1.985591,Tracked,0.06398166,-0.2376156,1.710997,Tracked,0.2558903,-0.2469029,1.709525,Tracked,0.1223475,-0.6747688,1.8067,Tracked,0.2702277,-0.673227,1.82962,Tracked,0.120672,-0.7658492,1.74721,Tracked,0.2517857,-0.7556134,1.751559,Tracked
00:01:00.529,0.1625343,0.6002004,1.652413,Tracked,0.1607616,0.4613865,1.74539,Tracked,0.1669688,0.4063355,1.782682,Tracked,0.1848386,0.2366015,1.88726,Tracked,0.2077173,0.004678209,2.01858,Tracked,0.01400629,0.3763503,1.795727,Tracked,0.3264144,0.3689708,1.781546,Tracked,-0.01298963,0.16302,1.915309,Tracked,0.3597932,0.1624631,1.850047,Tracked,-0.1378303,0.2725878,2.120011,Inferred,0.4216214,-0.1015003,1.821318,Tracked,-0.1794118,0.3093555,2.191604,Inferred,0.3985884,-0.1758036,1.812613,Tracked,-0.1798666,0.3343937,2.211857,Inferred,0.4348262,-0.2489285,1.873715,Tracked,-0.1573738,0.3080985,2.172272,Inferred,0.3392053,-0.1879451,1.738321,Tracked,0.1390534,0.002083303,1.990114,Tracked,0.2699671,0.006822241,1.985329,Tracked,0.07012518,-0.2271744,1.699712,Tracked,0.2493493,-0.2461312,1.708863,Tracked,0.102439,-0.7674235,1.654176,Tracked,0.2668168,-0.7002516,1.773609,Tracked,0.09388281,-0.8570138,1.555292,Inferred,0.2642009,-0.7870572,1.704233,Tracked
